Id,y
51677,1.8576826
51678,2.3170075
51679,1.9267155
51680,1.8007144
51681,0.6886276
51682,2.124353
51683,1.88742
51684,2.2375374
51685,-0.34391797
51686,1.8405322
51687,1.3573965
51688,1.7942141
51689,2.0647106
51690,1.3743652
51691,1.8879889
51692,1.9863929
51693,1.8740872
51694,1.7324706
51695,1.8160716
51696,2.3172283
51697,1.9783233
51698,2.031938
51699,2.3176856
51700,1.962777
51701,2.7328863
51702,1.7998418
51703,2.2101316
51704,2.193399
51705,1.6996132
51706,1.8630117
51707,2.447228
51708,1.929447
51709,0.7413399
51710,-0.092684865
51711,1.9985594
51712,0.45124352
51713,2.0808287
51714,1.975437
51715,3.4150848
51716,1.9935251
51717,1.8150834
51718,1.2545928
51719,2.0050416
51720,1.0906619
51721,1.7315556
51722,1.9869674
51723,2.4027529
51724,2.2896376
51725,1.9504303
51726,1.8506101
51727,1.8717586
51728,2.7499366
51729,1.9774078
51730,2.11943
51731,2.0737295
51732,1.726592
51733,1.9095377
51734,2.0547361
51735,3.0077176
51736,1.966761
51737,1.9470314
51738,2.2000437
51739,1.8619875
51740,1.7909516
51741,2.0991392
51742,2.3742695
51743,1.852928
51744,2.5789623
51745,2.0924277
51746,2.1318445
51747,1.3818849
51748,2.196075
51749,2.3199072
51750,1.832842
51751,1.8083519
51752,2.052328
51753,2.3397484
51754,2.1248503
51755,2.6820192
51756,2.3143597
51757,1.0857991
51758,0.29163063
51759,2.197627
51760,2.3515005
51761,1.8924512
51762,1.7262787
51763,1.4658526
51764,2.3381724
51765,2.1553354
51766,1.9063071
51767,2.0511656
51768,2.1644325
51769,3.2414875
51770,1.84669
51771,1.5481795
51772,2.2901359
51773,1.8975705
51774,1.843747
51775,3.0970578
51776,2.004053
51777,1.5804778
51778,2.4427667
51779,2.0289154
51780,1.4243532
51781,2.2053528
51782,1.9650086
51783,1.9139823
51784,2.076582
51785,2.1979008
51786,2.9149413
51787,1.955491
51788,2.0965796
51789,1.9658259
51790,1.8833474
51791,2.5116096
51792,1.9796389
51793,1.8363744
51794,1.8526295
51795,2.1454453
51796,1.889402
51797,1.0198029
51798,2.2528834
51799,2.4973502
51800,2.3485155
51801,1.8175114
51802,1.977652
51803,1.9229153
51804,1.5113648
51805,1.9672211
51806,1.6379095
51807,0.7368096
51808,1.8835288
51809,1.9564074
51810,1.9414519
51811,2.3716698
51812,2.6775393
51813,1.9418219
51814,2.0185266
51815,3.0389576
51816,1.8709606
51817,1.0839165
51818,1.65454
51819,1.4983062
51820,1.8648576
51821,1.9837235
51822,1.7866887
51823,2.7578201
51824,2.0300503
51825,2.006081
51826,1.9374598
51827,1.9703196
51828,1.9824284
51829,2.126246
51830,2.2759924
51831,1.865014
51832,1.8810543
51833,-0.46069252
51834,1.7567557
51835,1.8317784
51836,2.3553815
51837,2.4400926
51838,2.3863764
51839,0.2983687
51840,1.8648866
51841,1.9693278
51842,1.8549677
51843,2.0736985
51844,1.8144664
51845,1.915409
51846,2.0750875
51847,2.3820205
51848,2.0201879
51849,1.9662617
51850,2.1009765
51851,2.0029306
51852,2.0348883
51853,2.0686579
51854,2.4035072
51855,2.3156953
51856,2.820508
51857,0.38434398
51858,2.861805
51859,1.8953818
51860,1.7985147
51861,1.9247702
51862,1.8071135
51863,1.9858016
51864,0.8983077
51865,1.8956245
51866,1.8398393
51867,1.003497
51868,1.7342817
51869,0.99132407
51870,1.5009955
51871,2.1087308
51872,1.821906
51873,2.1867185
51874,2.1814342
51875,2.405877
51876,1.8327683
51877,1.8477217
51878,2.0334787
51879,2.648347
51880,1.7803787
51881,2.831357
51882,1.9097608
51883,2.1418614
51884,1.9673003
51885,2.044941
51886,1.8790501
51887,2.0282607
51888,2.573533
51889,2.1581554
51890,1.6561507
51891,1.168959
51892,1.8625077
51893,2.3750935
51894,1.2604609
51895,2.0324192
51896,1.9626702
51897,2.0325751
51898,1.6190311
51899,1.9102639
51900,1.1311015
51901,2.007917
51902,1.7675604
51903,2.510878
51904,1.7274407
51905,2.5497637
51906,1.929015
51907,2.132378
51908,2.1232996
51909,2.0289001
51910,1.8402084
51911,2.6498437
51912,1.9460896
51913,1.906711
51914,2.0225153
51915,2.270259
51916,1.2866906
51917,2.460277
51918,1.7993485
51919,2.5646105
51920,2.1858768
51921,1.9022361
51922,0.47332752
51923,1.9706625
51924,2.2439833
51925,2.7986917
51926,1.8723477
51927,1.7692288
51928,2.6460824
51929,2.2471242
51930,2.2914124
51931,1.7644625
51932,2.1363344
51933,1.8745044
51934,1.8478059
51935,2.2073407
51936,2.466847
51937,2.0024533
51938,0.9190633
51939,1.9358155
51940,1.7275399
51941,2.3945913
51942,2.3144178
51943,2.1142864
51944,1.8819546
51945,1.7984971
51946,2.1007109
51947,1.8642558
51948,3.1106615
51949,1.2699746
51950,1.7183865
51951,2.7070255
51952,1.8892769
51953,2.3952804
51954,1.8696812
51955,1.9865445
51956,0.7537068
51957,2.3327394
51958,1.9406346
51959,2.2096806
51960,3.3938284
51961,2.1241603
51962,2.2231836
51963,1.9533004
51964,2.2043204
51965,1.7135566
51966,2.019247
51967,2.1266298
51968,2.076511
51969,1.3282527
51970,1.8588971
51971,1.8823279
51972,1.9222931
51973,2.2436886
51974,1.9267358
51975,2.5263577
51976,1.9195503
51977,1.8499469
51978,1.9918147
51979,0.24666274
51980,1.8740672
51981,1.7373072
51982,1.9717516
51983,1.9398087
51984,1.1553751
51985,2.026235
51986,2.0776138
51987,2.0984735
51988,2.05855
51989,1.8626794
51990,0.024561763
51991,1.9344574
51992,2.4882998
51993,1.5670727
51994,2.069981
51995,0.3705219
51996,1.9734787
51997,2.3329663
51998,1.9700538
51999,2.0368829
52000,1.1137899
52001,2.1474628
52002,3.0651684
52003,2.4206429
52004,2.0350628
52005,-0.7439271
52006,2.4783187
52007,2.0901766
52008,2.5508409
52009,1.6469969
52010,2.0208373
52011,1.8753318
52012,1.8189648
52013,2.32546
52014,1.7146128
52015,2.3244085
52016,1.4923228
52017,1.9446615
52018,1.8672607
52019,1.5882357
52020,1.9597481
52021,1.8824366
52022,1.8796865
52023,1.9795641
52024,2.5222425
52025,2.7862287
52026,1.9433135
52027,2.0503383
52028,1.5913066
52029,1.7487043
52030,1.789595
52031,1.7887644
52032,1.3444484
52033,1.9114527
52034,0.104574084
52035,1.7175936
52036,2.1009421
52037,1.871807
52038,1.8749403
52039,1.9156584
52040,1.125177
52041,2.2068658
52042,1.7711245
52043,1.9475001
52044,1.842749
52045,1.846033
52046,1.6839327
52047,2.1107626
52048,2.0689068
52049,1.6882921
52050,1.9686857
52051,1.9518174
52052,1.9266242
52053,0.58888686
52054,1.8233465
52055,1.9338268
52056,2.2849874
52057,1.9630574
52058,2.3833542
52059,2.2674055
52060,1.535776
52061,2.3642297
52062,2.0244875
52063,1.9384621
52064,1.7530266
52065,1.8781253
52066,-0.34960902
52067,1.9063061
52068,1.9026817
52069,2.292634
52070,1.8596417
52071,2.0320187
52072,1.0205007
52073,1.9576625
52074,2.1841931
52075,2.468893
52076,1.7633365
52077,2.1667051
52078,3.1396236
52079,2.1269345
52080,1.8622388
52081,2.492218
52082,1.7718676
52083,0.9120573
52084,1.7253026
52085,1.9403781
52086,1.8826898
52087,2.1138597
52088,1.8221673
52089,1.8857945
52090,2.167058
52091,1.4444159
52092,1.9890126
52093,1.8466977
52094,1.6692232
52095,1.8455409
52096,1.9139494
52097,1.9442688
52098,2.0186143
52099,2.0600376
52100,2.598639
52101,2.3265433
52102,2.5151162
52103,1.9925181
52104,1.8362836
52105,1.9093293
52106,2.8091798
52107,1.7958587
52108,2.0474896
52109,1.9240855
52110,1.9321603
52111,1.502263
52112,1.910576
52113,2.3056097
52114,2.124117
52115,1.9339455
52116,2.17381
52117,1.8652302
52118,1.0321082
52119,1.9827226
52120,2.3228664
52121,0.85704935
52122,2.3295708
52123,1.9544519
52124,2.3756194
52125,1.39489
52126,1.9606665
52127,0.6111096
52128,2.1331491
52129,2.382842
52130,-0.041579366
52131,1.8606137
52132,1.9077522
52133,1.9716786
52134,2.0626154
52135,2.0008664
52136,2.6421876
52137,2.0422807
52138,1.9356245
52139,1.7727586
52140,2.0498405
52141,1.1846331
52142,1.916139
52143,1.8191901
52144,2.939499
52145,1.9503301
52146,2.887858
52147,2.3125625
52148,2.4095707
52149,2.0441732
52150,1.8572537
52151,2.3260837
52152,1.9085923
52153,1.8514324
52154,2.2903357
52155,1.8635658
52156,2.0732317
52157,1.7888974
52158,0.09631145
52159,-1.0382825
52160,1.898045
52161,1.1686765
52162,1.1464995
52163,1.8389181
52164,1.9292725
52165,1.9395145
52166,1.392001
52167,1.8705004
52168,1.7486776
52169,1.9922014
52170,1.5213526
52171,1.9232086
52172,-0.5027696
52173,1.2351397
52174,1.899701
52175,1.9244264
52176,2.1683283
52177,1.8306035
52178,2.6197133
52179,1.8253907
52180,1.7658569
52181,2.0624003
52182,1.9175886
52183,1.9246105
52184,1.8913487
52185,2.4609652
52186,1.9001523
52187,1.919609
52188,1.1946515
52189,1.8449496
52190,1.9320678
52191,2.0075226
52192,1.8007516
52193,2.5072184
52194,1.4349612
52195,1.9293517
52196,2.0772915
52197,1.7677497
52198,1.9365977
52199,0.94565284
52200,2.1900482
52201,1.8901964
52202,2.614285
52203,1.8874892
52204,1.9343098
52205,1.9402674
52206,2.0462956
52207,1.8662053
52208,5.6993475
52209,1.9655017
52210,1.8601149
52211,2.1909323
52212,1.8677746
52213,1.9413713
52214,1.5530058
52215,2.1082687
52216,1.4129335
52217,1.8964394
52218,3.7142801
52219,2.3489342
52220,1.8201827
52221,1.802791
52222,1.4426392
52223,-0.13305008
52224,1.6487745
52225,2.2304606
52226,1.6931325
52227,1.980528
52228,1.8758115
52229,1.9633387
52230,2.8813725
52231,1.8152312
52232,2.1628237
52233,1.3956941
52234,2.2990036
52235,2.1863146
52236,2.2142892
52237,0.9080919
52238,1.9506224
52239,1.9641174
52240,2.6562529
52241,2.32482
52242,2.237855
52243,2.8682928
52244,1.7870518
52245,-0.26640618
52246,1.983591
52247,1.8146724
52248,2.798643
52249,2.1643143
52250,1.9018155
52251,1.535021
52252,1.9567183
52253,1.8642615
52254,0.80231273
52255,2.3231335
52256,1.7366186
52257,2.004498
52258,1.8348693
52259,1.8315772
52260,1.8428887
52261,1.8971442
52262,1.0184401
52263,2.2239132
52264,2.1501327
52265,2.4902258
52266,2.0657244
52267,2.0873876
52268,2.5697527
52269,1.8893231
52270,1.9655141
52271,1.1425351
52272,1.1058973
52273,2.059082
52274,1.8755292
52275,1.9309419
52276,1.9919347
52277,1.9531888
52278,2.4091582
52279,2.0224824
52280,1.8717827
52281,2.2566662
52282,3.1741042
52283,1.8900717
52284,2.1787066
52285,1.9424382
52286,1.8681477
52287,1.9069194
52288,2.7780547
52289,1.9145354
52290,1.9490699
52291,1.8537616
52292,1.7780031
52293,1.8935012
52294,1.7802724
52295,1.7259108
52296,2.7268238
52297,1.8403043
52298,-0.7305976
52299,1.9263688
52300,2.1473422
52301,1.9499525
52302,2.1631637
52303,2.7046556
52304,1.8471707
52305,2.1496
52306,1.6016692
52307,2.0870948
52308,1.8516663
52309,1.5578979
52310,2.2121205
52311,1.6693527
52312,2.4486637
52313,0.21054399
52314,2.094892
52315,3.3166447
52316,0.69192874
52317,1.9849776
52318,1.9515027
52319,1.9027432
52320,1.8082489
52321,2.2388358
52322,1.906814
52323,1.7451252
52324,1.7768053
52325,1.5756828
52326,2.32378
52327,2.1566172
52328,0.78903186
52329,1.8824714
52330,1.830407
52331,1.899999
52332,1.8884124
52333,1.1385685
52334,1.903736
52335,1.2140692
52336,1.5357708
52337,2.2595296
52338,2.1172714
52339,2.7248054
52340,2.2638817
52341,2.0298033
52342,2.2769194
52343,1.9363426
52344,1.9496962
52345,1.84422
52346,1.8963002
52347,1.9157325
52348,2.340056
52349,1.1975013
52350,1.6896535
52351,1.9267443
52352,2.1061635
52353,1.8960315
52354,2.0873919
52355,2.101118
52356,1.4181727
52357,2.2835255
52358,1.31243
52359,2.2673588
52360,2.3170671
52361,1.2750658
52362,1.8337668
52363,1.9031218
52364,1.9682571
52365,1.7743319
52366,-0.31726658
52367,1.4579872
52368,2.3819542
52369,0.07788384
52370,1.8262824
52371,1.3390092
52372,2.1211782
52373,1.8907229
52374,1.9776605
52375,1.3435732
52376,3.0156498
52377,2.2532892
52378,0.4707774
52379,1.7885708
52380,2.0465446
52381,0.8862978
52382,1.8914887
52383,2.3397255
52384,1.8480531
52385,1.8772229
52386,0.60826313
52387,2.024662
52388,0.5371963
52389,1.8942822
52390,1.8763231
52391,1.9585909
52392,2.365684
52393,3.1875238
52394,1.8039247
52395,1.1967462
52396,2.2055779
52397,1.539059
52398,2.6317368
52399,1.7974795
52400,2.0526586
52401,1.9982451
52402,2.174827
52403,2.0747724
52404,1.8629326
52405,1.8751763
52406,1.8958949
52407,1.8656005
52408,2.224988
52409,1.8251795
52410,1.9428986
52411,2.4380112
52412,2.0864677
52413,3.2081308
52414,1.9251488
52415,1.9680299
52416,2.1748638
52417,2.2269197
52418,2.215537
52419,2.0724406
52420,1.375676
52421,2.107318
52422,1.8091563
52423,0.37337673
52424,1.9932145
52425,1.9506406
52426,1.8903025
52427,1.749467
52428,1.2999147
52429,2.875463
52430,1.9035457
52431,1.9420863
52432,1.9286841
52433,1.9844145
52434,2.9547262
52435,2.103125
52436,1.4666051
52437,0.56189716
52438,0.4504949
52439,1.9593989
52440,1.2705573
52441,2.0503526
52442,2.6127605
52443,1.8676308
52444,2.0326757
52445,1.6557568
52446,1.9558195
52447,1.724573
52448,0.7827929
52449,1.9007462
52450,2.2777944
52451,2.7960958
52452,-0.5540973
52453,1.9282402
52454,1.8776826
52455,1.9579414
52456,1.9341508
52457,2.3772612
52458,1.8905371
52459,1.9056062
52460,1.9336709
52461,1.6935929
52462,1.9234852
52463,1.8121718
52464,2.178329
52465,2.851798
52466,2.434517
52467,1.7940387
52468,2.136118
52469,2.2913618
52470,0.09619129
52471,2.1243634
52472,2.316783
52473,1.9275397
52474,1.9906362
52475,1.992757
52476,3.5720162
52477,1.9169215
52478,1.2320961
52479,1.9422487
52480,1.8302387
52481,2.025186
52482,1.8743726
52483,1.8091191
52484,1.863058
52485,1.8525366
52486,0.58740175
52487,1.8969382
52488,2.7670064
52489,1.8196076
52490,1.9345368
52491,1.912793
52492,1.8596314
52493,1.8690127
52494,0.1608876
52495,1.6090907
52496,1.7028083
52497,1.9114064
52498,1.8914942
52499,2.0754642
52500,1.9227327
52501,2.3808331
52502,2.5578341
52503,0.6433724
52504,2.904479
52505,1.9606439
52506,0.71093833
52507,2.003121
52508,1.9464673
52509,1.9385179
52510,2.126296
52511,1.4815873
52512,1.8664821
52513,1.7180365
52514,2.5350366
52515,2.9064722
52516,0.47149646
52517,2.7030253
52518,0.0627923
52519,1.6635412
52520,2.2325015
52521,1.8758632
52522,1.8981532
52523,1.820855
52524,1.3311342
52525,2.7250772
52526,2.1333818
52527,1.8462046
52528,1.8879131
52529,0.5996486
52530,1.9430636
52531,1.5377456
52532,1.5752758
52533,2.483739
52534,1.9080337
52535,1.1641892
52536,1.9262022
52537,1.9653939
52538,1.8316649
52539,2.1659288
52540,2.10464
52541,2.179862
52542,2.4444127
52543,2.0202541
52544,2.8571157
52545,1.8899401
52546,2.0176277
52547,1.898156
52548,0.22793269
52549,2.2772703
52550,1.9886557
52551,1.8493088
52552,1.4400498
52553,1.9932734
52554,1.0289181
52555,1.9190902
52556,1.28979
52557,2.2606359
52558,2.4574437
52559,1.8478745
52560,1.8583721
52561,1.8951772
52562,1.2836553
52563,1.9129184
52564,1.9322542
52565,2.2532659
52566,2.0588531
52567,2.6431093
52568,1.9393071
52569,1.656638
52570,1.990332
52571,1.9701699
52572,2.1371865
52573,1.9256276
52574,2.4291396
52575,1.9934558
52576,1.9029802
52577,2.0822897
52578,2.4138231
52579,1.923601
52580,1.8514646
52581,1.5294122
52582,1.0854237
52583,1.7731549
52584,0.85624516
52585,1.8920187
52586,0.7180759
52587,1.8629216
52588,0.849718
52589,0.5398437
52590,2.064867
52591,1.8858379
52592,1.8740052
52593,1.8163136
52594,0.8163794
52595,1.8861479
52596,1.9818908
52597,1.8710412
52598,2.0154238
52599,1.773734
52600,1.9092473
52601,1.0563735
52602,1.9827355
52603,1.8510133
52604,3.0116415
52605,1.7963954
52606,3.94209
52607,1.9157628
52608,2.3072867
52609,1.5261296
52610,1.8690907
52611,3.4095325
52612,-0.01719296
52613,1.8938483
52614,2.120584
52615,1.8900703
52616,1.7301885
52617,2.2593656
52618,2.0006714
52619,1.8664845
52620,1.2216536
52621,3.2279768
52622,1.8511528
52623,2.1051855
52624,1.7915167
52625,1.9591962
52626,1.869629
52627,1.7929462
52628,2.086906
52629,1.928151
52630,0.86860454
52631,1.3717517
52632,2.5647063
52633,2.039082
52634,2.0131783
52635,1.858733
52636,1.8653191
52637,3.8743973
52638,1.9680022
52639,1.937862
52640,1.9057494
52641,2.1060038
52642,1.8546122
52643,2.854959
52644,1.9771985
52645,1.9405428
52646,2.6371841
52647,2.7330232
52648,1.9844378
52649,2.0749593
52650,1.1899976
52651,2.148292
52652,2.0126185
52653,0.40509236
52654,2.216145
52655,1.9297236
52656,2.0293655
52657,1.8591818
52658,-0.09198964
52659,1.9091777
52660,2.0374222
52661,1.9060234
52662,2.2252107
52663,1.79683
52664,2.0501037
52665,1.8704127
52666,1.9404052
52667,1.9523982
52668,1.8715156
52669,1.3092049
52670,1.9041547
52671,1.9306077
52672,1.9369954
52673,2.0279431
52674,1.8569459
52675,2.1548047
52676,1.9371043
52677,2.3884687
52678,1.931475
52679,2.1806602
52680,2.062446
52681,1.819744
52682,1.824252
52683,1.9888228
52684,1.4878601
52685,1.348106
52686,4.647337
52687,1.9712013
52688,-0.3118683
52689,0.6198019
52690,1.8133215
52691,1.9561948
52692,1.1153442
52693,1.871257
52694,1.8964862
52695,0.6438416
52696,2.0708604
52697,1.3821067
52698,1.9517964
52699,1.8917564
52700,1.9356359
52701,1.4374336
52702,2.5930924
52703,2.0119276
52704,1.9321364
52705,1.8950335
52706,2.2425919
52707,1.9782132
52708,1.8471159
52709,1.899953
52710,1.8072561
52711,2.1409807
52712,2.0427394
52713,2.0361032
52714,2.572742
52715,1.8503546
52716,2.6357584
52717,0.96815765
52718,2.062192
52719,2.4674802
52720,1.9777497
52721,1.9403561
52722,1.8359421
52723,0.50241673
52724,2.016693
52725,0.7162844
52726,1.0175666
52727,0.1349827
52728,2.5086493
52729,2.561655
52730,0.053878665
52731,2.0260086
52732,1.9802321
52733,2.4931326
52734,1.710853
52735,2.057551
52736,1.8579894
52737,2.5132427
52738,2.4931102
52739,1.9124106
52740,2.1366954
52741,1.8118719
52742,1.9619206
52743,2.0364695
52744,1.9227406
52745,1.9353045
52746,1.9560679
52747,1.889265
52748,0.9196328
52749,1.9888817
52750,0.63930595
52751,1.8876022
52752,2.7668452
52753,1.6026765
52754,2.02114
52755,1.9932898
52756,0.19021976
52757,1.8605345
52758,1.9356636
52759,2.0037746
52760,1.4921802
52761,2.2032065
52762,1.9005173
52763,1.8605644
52764,2.2963982
52765,-0.030684829
52766,2.1388097
52767,1.8966559
52768,2.2495084
52769,1.7830914
52770,1.855476
52771,2.1024675
52772,1.8223838
52773,1.7237276
52774,3.2182603
52775,1.9336108
52776,1.8644613
52777,2.7003927
52778,2.880062
52779,0.92861855
52780,0.5962206
52781,2.1543436
52782,1.9270061
52783,0.34026325
52784,2.2105222
52785,2.2611299
52786,1.9123658
52787,1.937446
52788,2.327767
52789,2.051979
52790,2.6267939
52791,2.0385952
52792,3.0303898
52793,1.7213978
52794,1.3256286
52795,2.2424102
52796,2.498386
52797,1.9260873
52798,1.9877156
52799,1.9277912
52800,1.8745478
52801,1.9282964
52802,2.221406
52803,1.8632988
52804,2.04313
52805,1.822488
52806,1.8497993
52807,2.1750898
52808,1.9097527
52809,1.1893805
52810,2.1089368
52811,2.1835113
52812,1.8245171
52813,2.1268992
52814,0.073010325
52815,1.9572538
52816,1.8208534
52817,1.9359614
52818,1.8697284
52819,2.240346
52820,2.3937798
52821,1.94832
52822,2.0427103
52823,1.9311324
52824,1.832343
52825,1.8687414
52826,1.9577833
52827,1.9617594
52828,1.8462895
52829,2.1000915
52830,1.6775194
52831,2.134059
52832,2.2616663
52833,2.6002922
52834,2.1544504
52835,1.6101018
52836,1.9672164
52837,2.0416265
52838,1.9712862
52839,2.2709055
52840,1.9220189
52841,0.08452833
52842,1.6219372
52843,1.7787656
52844,1.9056543
52845,2.0224524
52846,1.24164
52847,0.8096994
52848,1.8831013
52849,2.035613
52850,2.1656747
52851,2.0012646
52852,3.4931679
52853,2.1875372
52854,1.9441723
52855,1.913133
52856,2.1880503
52857,1.9283856
52858,2.007494
52859,2.238112
52860,0.59802043
52861,1.8138477
52862,2.1662645
52863,1.9204053
52864,0.99834466
52865,2.112523
52866,1.7965833
52867,2.7990627
52868,1.9337646
52869,2.0037856
52870,1.9479548
52871,2.8658047
52872,1.9670643
52873,0.54025733
52874,1.8982562
52875,1.8481282
52876,2.2104278
52877,1.9402512
52878,2.721259
52879,2.0094104
52880,1.8580645
52881,-0.116849065
52882,1.7428349
52883,2.1776323
52884,2.0175505
52885,1.8811444
52886,1.8262264
52887,2.3358111
52888,1.8196999
52889,0.8998755
52890,2.756507
52891,2.047011
52892,1.918321
52893,1.9101485
52894,1.9306144
52895,1.6743134
52896,1.6193513
52897,2.2940145
52898,1.8717898
52899,2.0568213
52900,1.2073573
52901,1.859917
52902,1.9884442
52903,1.9412867
52904,1.8686942
52905,1.9046849
52906,1.8752421
52907,2.6014786
52908,1.9646815
52909,2.5320663
52910,1.8547896
52911,1.8807775
52912,2.0415812
52913,2.364499
52914,2.237626
52915,1.1848229
52916,1.2348713
52917,0.43248415
52918,1.9480833
52919,2.5018334
52920,1.7597655
52921,1.958546
52922,1.9105088
52923,-1.3145982
52924,1.7616562
52925,1.7402476
52926,2.144693
52927,1.9682854
52928,1.9999179
52929,1.2356728
52930,2.1457386
52931,1.9029874
52932,2.8403401
52933,1.9371308
52934,1.8509954
52935,2.07164
52936,1.9330691
52937,1.8671759
52938,2.2601986
52939,2.001597
52940,1.9788734
52941,2.3164601
52942,1.9478801
52943,0.46333253
52944,1.9659294
52945,1.9670745
52946,-0.034615636
52947,1.7953619
52948,1.9987429
52949,1.9624203
52950,1.4650897
52951,2.0310473
52952,0.7908591
52953,1.8764693
52954,1.9165581
52955,1.8914627
52956,1.7909664
52957,1.6373309
52958,2.0272584
52959,1.827366
52960,1.6468142
52961,2.2753358
52962,2.4460115
52963,1.9188327
52964,1.7906247
52965,0.27025676
52966,1.9168073
52967,2.4094024
52968,1.9897822
52969,2.21662
52970,2.3659205
52971,1.7292145
52972,1.4622048
52973,2.6375732
52974,2.1454334
52975,1.9745768
52976,1.9634813
52977,0.48528373
52978,2.1887665
52979,1.9008139
52980,1.8882293
52981,1.7351421
52982,0.94138086
52983,2.2439375
52984,2.077592
52985,2.0751953
52986,2.0850945
52987,2.3801427
52988,2.0976777
52989,1.9263607
52990,1.917611
52991,2.1411605
52992,1.9918841
52993,1.7880563
52994,1.7487429
52995,1.9091119
52996,1.5475482
52997,1.9273604
52998,1.9976548
52999,1.66473
53000,2.1931772
53001,2.6418185
53002,2.1058617
53003,1.8626012
53004,1.8998126
53005,1.9870924
53006,1.8687829
53007,1.5173324
53008,0.6828873
53009,2.682643
53010,2.0474834
53011,2.5420785
53012,2.367866
53013,2.839829
53014,2.0807457
53015,2.2021823
53016,1.8648442
53017,2.0482945
53018,1.2988371
53019,1.6512033
53020,2.0188646
53021,2.003183
53022,1.9750832
53023,2.4997091
53024,2.3493261
53025,1.8768071
53026,1.1752518
53027,1.8978494
53028,2.0992856
53029,0.51750124
53030,1.8200811
53031,2.0377235
53032,1.8950251
53033,1.8868922
53034,1.9802643
53035,2.258429
53036,2.4893546
53037,2.369237
53038,-0.3775164
53039,2.1359406
53040,0.3150829
53041,1.9783877
53042,-0.23633397
53043,1.7269458
53044,3.0341454
53045,1.6884674
53046,2.3447652
53047,1.9148186
53048,2.0558357
53049,1.1814283
53050,2.1276484
53051,2.4461994
53052,3.0952125
53053,2.7635093
53054,1.6831249
53055,1.3690366
53056,2.2581248
53057,1.8504342
53058,1.8487386
53059,1.9138039
53060,1.8594512
53061,1.8636588
53062,2.4070053
53063,1.2158998
53064,2.2614837
53065,1.8442258
53066,1.7987822
53067,1.3621176
53068,1.7773739
53069,2.6139312
53070,1.9200372
53071,2.042357
53072,2.4809737
53073,1.8220996
53074,1.5919703
53075,1.9543151
53076,2.1653004
53077,2.1471562
53078,2.0386686
53079,2.2966986
53080,2.6730595
53081,2.0171614
53082,1.8383902
53083,1.8553149
53084,3.153983
53085,2.1033945
53086,2.0011678
53087,2.555449
53088,1.8041514
53089,2.7300682
53090,2.0331926
53091,2.07369
53092,2.1189418
53093,2.774691
53094,1.8123583
53095,2.5149374
53096,2.2953439
53097,2.6053152
53098,2.596681
53099,1.8467723
53100,1.8089355
53101,2.1307244
53102,1.7832259
53103,1.6880778
53104,1.9075836
53105,2.0243206
53106,2.1112585
53107,1.4552876
53108,1.7568258
53109,1.4483947
53110,1.8227111
53111,-0.23082078
53112,1.9829916
53113,2.1128707
53114,2.1518188
53115,2.000534
53116,1.652624
53117,1.9212059
53118,1.9146832
53119,0.60738647
53120,2.6085472
53121,-0.38796532
53122,1.7890357
53123,1.7824534
53124,1.8948048
53125,2.6415696
53126,1.8761262
53127,2.0075397
53128,2.4264913
53129,2.0426888
53130,1.1147708
53131,2.8081913
53132,2.2627096
53133,1.9366771
53134,1.861956
53135,2.319203
53136,1.9103945
53137,2.4237356
53138,1.8399323
53139,2.1905103
53140,2.0629005
53141,1.9966
53142,2.8645453
53143,1.8353928
53144,1.6324319
53145,2.080638
53146,1.9001502
53147,1.935016
53148,1.4961375
53149,1.8605794
53150,1.9594668
53151,0.61977327
53152,1.5139865
53153,1.9299682
53154,2.1172924
53155,1.9209565
53156,1.9602054
53157,1.9454616
53158,1.8061107
53159,1.856721
53160,1.7786902
53161,2.5724998
53162,2.3394642
53163,1.0551852
53164,1.7952741
53165,1.9563359
53166,2.6732235
53167,2.450675
53168,1.8255647
53169,1.9341553
53170,1.6977769
53171,2.1097794
53172,1.998017
53173,1.9848222
53174,1.7731725
53175,1.863551
53176,2.2331953
53177,1.9201831
53178,1.9976948
53179,1.8968099
53180,1.890616
53181,2.4450197
53182,2.5179548
53183,1.9651774
53184,1.9476632
53185,2.1005335
53186,2.2924256
53187,1.6357988
53188,2.3967528
53189,1.8212203
53190,1.9019173
53191,2.3827114
53192,2.736467
53193,2.0637603
53194,2.4973483
53195,2.1009278
53196,1.9783128
53197,2.6576653
53198,2.2236042
53199,0.82519615
53200,2.1424537
53201,0.7591809
53202,1.8742286
53203,1.9469486
53204,1.8670777
53205,1.4580439
53206,1.866834
53207,2.3121347
53208,1.9056515
53209,2.3368802
53210,2.241898
53211,2.4126005
53212,2.1058655
53213,2.001133
53214,1.8811749
53215,1.9744104
53216,0.21944606
53217,0.9871448
53218,2.061226
53219,2.0034766
53220,0.9450635
53221,1.8472713
53222,2.3478026
53223,2.1421194
53224,2.3074608
53225,2.1388679
53226,2.627102
53227,2.4770007
53228,2.022726
53229,2.133213
53230,2.4566154
53231,1.9046756
53232,2.2243805
53233,2.7002072
53234,2.0176673
53235,2.2754593
53236,1.9444941
53237,1.7745169
53238,1.9116162
53239,1.99588
53240,2.9109592
53241,2.2673826
53242,1.5453471
53243,2.3214388
53244,1.8535796
53245,1.9302577
53246,0.18092632
53247,2.3484073
53248,2.3011231
53249,2.0133886
53250,1.8578433
53251,1.9179779
53252,2.57823
53253,2.671174
53254,1.8646425
